step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
214,PAYMENT,2653.48,C143092855,15059.0,12405.52,M1762625036,0.0,0.0,0,0
396,PAYMENT,24397.49,C1774058079,276301.0,251903.51,M880860023,0.0,0.0,0,0
281,CASH_IN,134626.11,C1810285899,3919438.07,4054064.17,C1646979002,1276652.45,1142026.34,0,0
278,CASH_OUT,301815.47,C191375117,2011.0,0.0,C60803686,0.0,301815.47,0,0
211,CASH_OUT,53423.08,C1544335398,0.0,0.0,C219633670,179804.51,233227.58,0,0
134,PAYMENT,8055.78,C1385627286,11331.0,3275.22,M853503360,0.0,0.0,0,0
394,CASH_IN,239605.43,C949510109,50089.0,289694.43,C989279943,171720.03,0.0,0,0
164,PAYMENT,11406.63,C2007978350,189885.43,178478.81,M352708067,0.0,0.0,0,0
277,PAYMENT,6971.84,C1131141952,0.0,0.0,M1854424545,0.0,0.0,0,0
322,CASH_OUT,169710.24,C794314308,0.0,0.0,C200204905,14960263.4,15129973.64,0,0
188,CASH_OUT,122662.53,C1443473651,734.0,0.0,C2967677,57538.31,180200.84,0,0
285,PAYMENT,9591.93,C2029426594,0.0,0.0,M1677958309,0.0,0.0,0,0
156,CASH_OUT,297245.93,C491106896,25573.0,0.0,C243639894,0.0,297245.93,0,0
324,PAYMENT,26246.76,C583841352,0.0,0.0,M2048532785,0.0,0.0,0,0
18,CASH_OUT,36012.24,C678943299,0.0,0.0,C1347772477,52959.0,0.0,0,0
346,CASH_OUT,41038.65,C1159588795,0.0,0.0,C682024040,196079.19,237117.84,0,0
182,CASH_IN,136407.28,C383250746,3584525.33,3720932.61,C716534677,170771.28,0.0,0,0
257,CASH_OUT,424167.61,C1122032362,0.0,0.0,C458216956,1101589.61,1525757.22,0,0
393,PAYMENT,42831.31,C829435826,317148.23,274316.92,M953907904,0.0,0.0,0,0
137,PAYMENT,16618.12,C53133505,570305.77,553687.65,M1004062796,0.0,0.0,0,0
257,PAYMENT,21344.12,C1864340529,145851.63,124507.51,M593445801,0.0,0.0,0,0
216,PAYMENT,1796.39,C445805325,69637.0,67840.61,M1093342121,0.0,0.0,0,0
40,CASH_IN,29594.81,C1743389013,2733.0,32327.81,C1587438164,521520.03,491925.22,0,0
119,PAYMENT,1666.41,C170816571,9158.0,7491.59,M1961492229,0.0,0.0,0,0
181,CASH_OUT,149667.01,C2066091315,20406.0,0.0,C1975003463,789557.58,939224.6,0,0
19,PAYMENT,14672.28,C993565706,1010594.25,995921.96,M1461227976,0.0,0.0,0,0
514,TRANSFER,430609.55,C960902494,0.0,0.0,C1237985069,1826234.37,2256843.91,0,0
37,TRANSFER,681501.62,C1069242940,0.0,0.0,C1560607671,1166436.75,2047417.59,0,0
215,PAYMENT,5344.36,C1205978244,0.0,0.0,M1053662133,0.0,0.0,0,0
188,CASH_OUT,35751.37,C1282349820,0.0,0.0,C600961260,870624.95,906376.32,0,0
393,PAYMENT,41885.67,C514481048,278851.95,236966.27,M1221024035,0.0,0.0,0,0
232,PAYMENT,28673.18,C679955492,7029.0,0.0,M1673761308,0.0,0.0,0,0
179,CASH_OUT,200475.91,C2128145341,29892.0,0.0,C700778891,6524.46,207000.36,0,0
306,CASH_OUT,307816.0,C1598156545,0.0,0.0,C1850942601,4040818.9,4348634.91,0,0
180,CASH_OUT,356038.63,C234523839,11630.0,0.0,C223670536,1379871.94,1735910.57,0,0
140,CASH_OUT,107901.59,C1767805934,41141.0,0.0,C1428902531,251834.86,359736.45,0,0
189,PAYMENT,8538.61,C1635644253,655238.0,646699.39,M1530285194,0.0,0.0,0,0
164,TRANSFER,103574.03,C1410861828,52172.0,0.0,C12543326,2982665.83,3086239.86,0,0
592,CASH_IN,33770.56,C707947865,11451.0,45221.56,C922094084,11504099.05,11470328.49,0,0
250,PAYMENT,11588.27,C179568172,0.0,0.0,M689847040,0.0,0.0,0,0
395,CASH_OUT,367794.92,C436168929,9969.0,0.0,C716463933,0.0,367794.92,0,0
134,CASH_OUT,240747.1,C348813863,16115.0,0.0,C1797311698,83520.53,324267.63,0,0
394,CASH_OUT,142910.36,C170891196,40475.0,0.0,C771906355,352642.48,495552.84,0,0
183,CASH_OUT,97562.4,C1533757924,0.0,0.0,C1307551708,305387.79,402950.19,0,0
254,PAYMENT,21759.7,C257589240,125.0,0.0,M2054406563,0.0,0.0,0,0
303,CASH_OUT,257739.34,C1864719863,0.0,0.0,C1503449788,627539.41,885278.75,0,0
401,CASH_IN,106507.97,C1426176879,41544.0,148051.97,C1999593013,264308.61,209742.57,0,0
16,CASH_IN,92234.09,C451700380,120486.0,212720.09,C731223168,3081.0,0.0,0,0
134,CASH_IN,151086.67,C371618126,18453279.49,18604366.16,C2014271927,161409.56,10322.89,0,0
356,PAYMENT,16612.43,C215522902,0.0,0.0,M1793733772,0.0,0.0,0,0
209,CASH_OUT,362349.47,C1012033279,0.0,0.0,C2076231082,884845.75,1247195.23,0,0
185,CASH_OUT,315869.8,C173014116,61698.0,0.0,C1531812826,0.0,315869.8,0,0
283,TRANSFER,12794.3,C1960365854,0.0,0.0,C1102338587,743377.15,756171.44,0,0
43,CASH_IN,29781.29,C1606318418,28980520.71,29010302.0,C90541565,785318.02,755536.74,0,0
153,CASH_IN,242588.73,C878170277,3886606.6,4129195.33,C617588401,506537.01,263948.28,0,0
255,CASH_OUT,15913.85,C266934359,168062.0,152148.15,C1960547073,1694805.91,1710719.76,0,0
19,TRANSFER,483817.99,C861112716,360.0,0.0,C1284981915,577502.55,1061320.54,0,0
283,CASH_OUT,9467.71,C375788033,0.0,0.0,C361412031,39032.01,48499.73,0,0
612,PAYMENT,3003.25,C162099892,231404.0,228400.75,M1199152483,0.0,0.0,0,0
396,CASH_IN,218947.69,C1535330292,4116907.6,4335855.29,C660143728,341898.38,122950.69,0,0
525,CASH_OUT,383588.55,C1871269285,0.0,0.0,C1673816629,437077.62,820666.17,0,0
371,PAYMENT,960.02,C1330084397,0.0,0.0,M497890050,0.0,0.0,0,0
254,CASH_IN,100601.52,C1519333843,1334747.74,1435349.26,C612020797,7042497.52,6941896.0,0,0
522,CASH_IN,147904.38,C1926032453,419536.0,567440.38,C1670846924,1175846.72,1027942.35,0,0
158,CASH_OUT,111019.45,C1650188569,14612.0,0.0,C1057519201,0.0,111019.45,0,0
301,CASH_OUT,380262.88,C2110445964,170829.0,0.0,C1052306989,0.0,380262.88,0,0
41,CASH_OUT,216491.99,C510448945,15681.0,0.0,C146809825,0.0,216491.99,0,0
237,PAYMENT,2648.67,C1890948550,255760.29,253111.62,M184607687,0.0,0.0,0,0
158,PAYMENT,8738.48,C998068629,11617.0,2878.52,M1423893912,0.0,0.0,0,0
289,PAYMENT,77754.44,C1728957757,0.0,0.0,M1174758014,0.0,0.0,0,0
280,PAYMENT,2603.0,C1530070232,0.0,0.0,M611196197,0.0,0.0,0,0
235,PAYMENT,1978.79,C883388716,0.0,0.0,M1148784315,0.0,0.0,0,0
323,TRANSFER,3708320.24,C981811573,19292.0,0.0,C666651468,1939531.68,5647851.92,0,0
169,PAYMENT,29122.21,C1627861156,10493.5,0.0,M140404292,0.0,0.0,0,0
181,CASH_OUT,31603.68,C2118900371,0.0,0.0,C368774389,737945.92,769549.6,0,0
231,PAYMENT,3743.47,C426409863,0.0,0.0,M1087483562,0.0,0.0,0,0
121,DEBIT,2878.23,C1036037264,1020.0,0.0,C606659950,2896088.91,2898967.14,0,0
258,PAYMENT,1674.67,C1248716133,57512.55,55837.88,M1831852261,0.0,0.0,0,0
46,CASH_OUT,190138.5,C517188196,0.0,0.0,C1159863537,5248142.37,5438280.87,0,0
164,PAYMENT,4765.07,C1985308546,0.0,0.0,M990953746,0.0,0.0,0,0
181,PAYMENT,44438.42,C1947466206,30334.0,0.0,M805651221,0.0,0.0,0,0
163,CASH_OUT,303296.73,C1008679316,49068.0,0.0,C528817631,0.0,303296.73,0,0
398,CASH_IN,68115.44,C332798439,6087604.51,6155719.96,C298251125,3624002.85,3555887.41,0,0
522,CASH_IN,79045.93,C471198419,6603919.86,6682965.78,C2054963385,448511.87,369465.95,0,0
386,PAYMENT,7165.46,C429792254,39382.0,32216.54,M2008112317,0.0,0.0,0,0
349,CASH_IN,482912.1,C1081234312,10647940.6,11130852.7,C278891539,2585414.83,2102502.73,0,0
188,PAYMENT,11590.71,C505733394,202480.51,190889.8,M89370695,0.0,0.0,0,0
258,PAYMENT,4015.26,C1269762449,262493.03,258477.77,M1037665149,0.0,0.0,0,0
39,TRANSFER,25484.65,C1283258388,0.0,0.0,C886730769,2458304.95,2483789.6,0,0
307,TRANSFER,844223.35,C1111483177,0.0,0.0,C418277349,1815468.19,2659691.54,0,0
302,CASH_OUT,239850.29,C1291544704,490.0,0.0,C97356813,1149524.47,1389374.75,0,0
225,PAYMENT,7667.73,C2030303520,0.0,0.0,M1286363648,0.0,0.0,0,0
41,PAYMENT,2947.91,C1256198161,22153.0,19205.09,M2131910354,0.0,0.0,0,0
346,CASH_OUT,276488.66,C1701636934,0.0,0.0,C1606503685,901501.63,1177990.29,0,0
178,CASH_IN,3654.5,C1432583334,3712353.1,3716007.6,C823636901,273014.39,269359.89,0,0
41,CASH_OUT,257558.11,C1818055752,0.0,0.0,C1177365977,2493002.61,2750560.71,0,0
398,PAYMENT,2304.89,C1788267316,25818.0,23513.11,M1616789704,0.0,0.0,0,0
298,CASH_OUT,137896.83,C1703549614,0.0,0.0,C340768337,3190203.45,3328100.27,0,0
11,PAYMENT,12896.4,C281616947,0.0,0.0,M114506156,0.0,0.0,0,0
307,CASH_IN,312860.23,C189814428,9671274.78,9984135.02,C1192560115,1906421.11,1593560.88,0,0
688,TRANSFER,21233.34,C568950643,147508.0,126274.66,C1874283291,0.0,21233.34,0,0
395,CASH_OUT,356557.76,C1905850052,62365.0,0.0,C1272969220,0.0,356557.76,0,0
404,PAYMENT,11471.3,C1644060484,996.0,0.0,M1022707262,0.0,0.0,0,0
20,CASH_OUT,3541.74,C1740053189,0.0,0.0,C243923044,56614.82,60156.56,0,0
140,CASH_OUT,353063.23,C1683895007,27961.0,0.0,C1887489472,271.0,353334.23,0,0
401,CASH_IN,63135.5,C820845687,1807.0,64942.5,C291314400,133989.4,70853.9,0,0
180,PAYMENT,21195.09,C1101167846,0.0,0.0,M1505678762,0.0,0.0,0,0
538,CASH_IN,166888.53,C783342049,2536934.81,2703823.34,C1122619236,450361.66,283473.13,0,0
329,CASH_OUT,221889.29,C566104998,206843.0,0.0,C1322277533,777579.4,999468.69,0,0
189,PAYMENT,18062.01,C546508275,9945.0,0.0,M1939797308,0.0,0.0,0,0
185,CASH_OUT,297878.6,C684391734,42258.0,0.0,C1170434210,0.0,297878.6,0,0
378,CASH_OUT,369443.27,C1991997011,127911.0,0.0,C1251521184,455911.17,825354.45,0,0
12,CASH_OUT,128449.61,C893934761,0.0,0.0,C1610598562,683795.92,920512.03,0,0
352,PAYMENT,20511.71,C1837774534,0.0,0.0,M1450888754,0.0,0.0,0,0
20,CASH_OUT,103855.75,C1742704717,7079.17,0.0,C1973144957,4663327.08,4767182.84,0,0
225,TRANSFER,423217.15,C374139612,0.0,0.0,C491007065,6553577.2,6976794.35,0,0
187,CASH_OUT,334963.36,C659500265,0.0,0.0,C635401737,340046.8,675010.16,0,0
131,CASH_OUT,463553.91,C1329823998,0.0,0.0,C678838953,1547225.48,2010779.39,0,0
237,PAYMENT,18278.1,C294225501,174255.81,155977.7,M1228249700,0.0,0.0,0,0
208,TRANSFER,522897.67,C663793997,25267.0,0.0,C237114949,0.0,522897.67,0,0
347,CASH_OUT,9757.19,C1913863976,20996.0,11238.81,C235248232,1741775.05,1751532.24,0,0
587,CASH_IN,42740.76,C573161372,209266.0,252006.76,C883520365,4924466.19,4881725.43,0,0
525,PAYMENT,4470.44,C1048537715,22169.0,17698.56,M1779646290,0.0,0.0,0,0
250,CASH_IN,113497.76,C19997254,52062.14,165559.9,C867677248,481307.08,367809.32,0,0
136,CASH_OUT,218164.72,C154645738,0.0,0.0,C1279738636,1245550.0,1593032.35,0,0
353,CASH_IN,41018.36,C226721880,90662.0,131680.36,C1464161033,53064.98,12046.62,0,0
254,PAYMENT,2001.97,C1821618440,7567.0,5565.03,M877991363,0.0,0.0,0,0
542,CASH_IN,291644.73,C1321473264,42986.0,334630.73,C2026294011,598086.84,306442.11,0,0
18,CASH_IN,291836.98,C274995264,25802.0,317638.98,C1917025677,3902569.37,3610732.39,0,0
258,CASH_IN,74110.78,C1763812244,0.0,74110.78,C1884155832,3335419.13,3261308.35,0,0
281,TRANSFER,247732.38,C783683810,214.0,0.0,C1997913162,3111246.2,3358978.58,0,0
373,PAYMENT,14892.64,C485882824,28225.0,13332.36,M1660601165,0.0,0.0,0,0
21,PAYMENT,7250.75,C12728993,0.0,0.0,M1738688997,0.0,0.0,0,0
40,PAYMENT,28326.28,C1956369157,3264.0,0.0,M1252175749,0.0,0.0,0,0
355,CASH_OUT,311701.31,C641815861,35233.0,0.0,C151691059,0.0,311701.31,0,0
599,TRANSFER,126897.8,C2086043074,0.0,0.0,C827281402,157951.2,284849.0,0,0
16,PAYMENT,13641.6,C826136442,0.0,0.0,M814484567,0.0,0.0,0,0
185,CASH_OUT,72019.5,C160764574,198872.0,126852.5,C31581400,1558721.28,1630740.78,0,0
139,CASH_OUT,266389.72,C279938160,239849.52,0.0,C835842447,783944.43,1050334.16,0,0
355,TRANSFER,543691.74,C1592573108,384706.4,0.0,C1727270334,895311.39,1439003.14,0,0
375,CASH_OUT,238007.22,C773110782,0.0,0.0,C2001517047,286661.02,524668.23,0,0
358,PAYMENT,2580.75,C937030434,0.0,0.0,M555402473,0.0,0.0,0,0
426,TRANSFER,8055974.87,C1998553587,0.0,0.0,C687293318,17970241.21,26026216.08,0,0
360,CASH_OUT,70433.24,C240452828,0.0,0.0,C1330744930,2869580.91,2940014.16,0,0
259,PAYMENT,2018.11,C318787986,174.0,0.0,M1330455214,0.0,0.0,0,0
402,PAYMENT,19534.05,C107987518,43425.68,23891.64,M1044335061,0.0,0.0,0,0
15,CASH_OUT,337563.82,C218231734,0.0,0.0,C1263782814,535713.2,873277.03,0,0
17,CASH_IN,28840.56,C654166906,323803.67,352644.23,C1275467021,155293.76,126453.19,0,0
37,CASH_OUT,105104.97,C1927278951,0.0,0.0,C733822744,358845.35,463950.32,0,0
17,PAYMENT,6173.82,C705141323,0.0,0.0,M1497675063,0.0,0.0,0,0
228,CASH_OUT,281318.76,C1122244342,39627.0,0.0,C923972386,1455851.96,1737170.73,0,0
137,CASH_OUT,220625.57,C761029325,0.0,0.0,C273695727,904124.39,1124749.96,0,0
594,CASH_IN,172321.45,C451340241,3891467.69,4063789.14,C2062322147,1084651.0,912329.56,0,0
42,CASH_OUT,268886.9,C13520133,100523.0,0.0,C2092944197,189135.7,458022.6,0,0
11,CASH_OUT,316085.5,C1325688346,528391.39,212305.89,C1687224917,625053.83,1373523.9,0,0
40,CASH_OUT,183350.18,C1911580549,21249.0,0.0,C770113399,4615.64,187965.82,0,0
208,CASH_OUT,79490.33,C221531123,511.0,0.0,C398886593,1643535.2,1723025.54,0,0
346,CASH_IN,286798.0,C1831674965,1660022.82,1946820.81,C718143209,2799606.41,2512808.41,0,0
250,CASH_IN,440261.42,C1964504804,1987.0,442248.42,C1529620588,0.0,0.0,0,0
257,CASH_OUT,171411.38,C588234215,1522.0,0.0,C2112484566,35031.0,206442.38,0,0
250,CASH_IN,364998.92,C1963203860,7600.0,372598.92,C1477608205,0.0,0.0,0,0
156,CASH_OUT,140524.54,C1041023256,11555.0,0.0,C881202130,228880.35,369404.89,0,0
324,CASH_IN,204414.8,C711561571,1055343.78,1259758.58,C795760921,600141.34,395726.54,0,0
371,CASH_IN,185463.16,C352974057,17201890.42,17387353.57,C955451337,5631804.6,5446341.45,0,0
355,PAYMENT,5608.63,C107046370,0.0,0.0,M1806398001,0.0,0.0,0,0
254,PAYMENT,7404.66,C388520570,0.0,0.0,M1193014593,0.0,0.0,0,0
254,CASH_OUT,37660.67,C1183899648,0.0,0.0,C589108114,392072.15,429732.82,0,0
167,CASH_OUT,92677.96,C1032046042,2360.62,0.0,C1043673366,224805.29,317483.25,0,0
228,CASH_IN,43764.04,C2019515597,1032269.89,1076033.93,C1166285790,2047121.21,2003357.17,0,0
369,CASH_IN,236356.66,C1101045033,11160769.06,11397125.72,C799502823,484096.7,247740.04,0,0
249,PAYMENT,5681.56,C1023279322,0.0,0.0,M1986490758,0.0,0.0,0,0
422,CASH_IN,372601.63,C819815830,325945.0,698546.63,C1285852942,107724.5,0.0,0,0
260,PAYMENT,16885.07,C390508508,903920.24,887035.17,M1609289248,0.0,0.0,0,0
262,CASH_OUT,33254.68,C483492330,849.0,0.0,C163380616,581168.09,614422.77,0,0
283,CASH_IN,368771.5,C1851521953,5862882.2,6231653.7,C24156771,759991.26,391219.76,0,0
298,CASH_OUT,169201.15,C735666698,60198.0,0.0,C1867901364,0.0,169201.15,0,0
34,CASH_IN,94905.6,C326543218,2204053.47,2298959.07,C416774317,421060.16,326154.56,0,0
180,CASH_IN,5580.5,C1281879641,558.0,6138.5,C1150479410,322800.95,317220.46,0,0
324,DEBIT,8959.24,C1024751631,143125.46,134166.22,C112792174,31481.79,40441.03,0,0
240,CASH_IN,280676.1,C1257655281,394615.17,675291.26,C1655281846,405789.58,125113.48,0,0
588,CASH_IN,152621.18,C199524491,29322.0,181943.18,C602130499,0.0,0.0,0,0
210,CASH_IN,47733.08,C473006805,10119095.13,10166828.21,C341850928,402386.15,354653.07,0,0
255,PAYMENT,2543.68,C727128735,5584.0,3040.32,M1676972923,0.0,0.0,0,0
130,PAYMENT,8368.08,C1088425587,46927.0,38558.92,M83493095,0.0,0.0,0,0
14,CASH_OUT,166053.89,C1650252311,0.0,0.0,C892641169,2056488.61,3204060.02,0,0
137,CASH_IN,231262.26,C476579887,1040.0,232302.26,C1418463232,0.0,0.0,0,0
17,TRANSFER,450272.46,C17879862,0.0,0.0,C68404442,1284026.37,1734298.83,0,0
19,CASH_OUT,139359.58,C1492235519,79656.0,0.0,C705925711,290541.84,429901.42,0,0
538,CASH_OUT,154512.81,C4425587,50148.0,0.0,C1847490937,612600.72,767113.53,0,0
253,CASH_OUT,228379.29,C2087776194,180589.0,0.0,C1122723771,0.0,228379.29,0,0
159,PAYMENT,3872.24,C869510961,84845.0,80972.76,M1073991967,0.0,0.0,0,0
355,PAYMENT,64.04,C1463150294,46196.0,46131.96,M2081533872,0.0,0.0,0,0
210,CASH_OUT,171971.22,C920835634,39931.0,0.0,C798003326,97863.51,269834.73,0,0
353,CASH_OUT,198569.64,C1210560791,296162.0,97592.36,C693095281,4749.68,203319.32,0,0
347,CASH_OUT,577699.65,C2020902035,677.0,0.0,C1265661228,216634.89,794334.54,0,0
181,PAYMENT,2095.79,C1264539609,0.0,0.0,M1212840157,0.0,0.0,0,0
277,CASH_IN,45758.48,C839174224,165170.0,210928.48,C296254761,0.0,0.0,0,0
161,CASH_OUT,220858.63,C330176942,21373.58,0.0,C1188799661,2180009.92,2400868.55,0,0
310,PAYMENT,10843.62,C1572348394,0.0,0.0,M1354019003,0.0,0.0,0,0
212,DEBIT,4305.76,C461452693,129079.87,124774.12,C75779939,738172.23,742477.99,0,0
404,CASH_OUT,18069.93,C1390332147,23170.0,5100.07,C503992506,0.0,18069.93,0,0
349,CASH_OUT,185049.53,C1665407819,20433.0,0.0,C2010539926,65506.0,0.0,0,0
325,CASH_IN,316813.19,C1010709640,66787.0,383600.19,C2089914152,103588.54,0.0,0,0
394,PAYMENT,33249.34,C1749744340,30867.0,0.0,M2058781731,0.0,0.0,0,0
16,CASH_OUT,123877.53,C1982745789,0.0,0.0,C1247270977,2742337.75,2894689.39,0,0
211,PAYMENT,5191.99,C1600068294,0.0,0.0,M120896413,0.0,0.0,0,0
157,CASH_OUT,47457.26,C1732763167,0.0,0.0,C761656641,167426.09,214883.35,0,0
400,CASH_IN,123244.74,C24164711,1115586.3,1238831.03,C1206265651,1928185.9,1804941.17,0,0
204,CASH_OUT,144889.77,C1023953538,0.0,0.0,C867285866,947417.99,1092307.76,0,0
136,CASH_OUT,57408.45,C2131316254,0.0,0.0,C515805258,121304.75,178713.2,0,0
19,CASH_OUT,180966.01,C669863584,0.0,0.0,C837841829,2922373.57,3103339.58,0,0
34,CASH_IN,82890.82,C1815061106,1058.0,83948.82,C892176977,625957.51,543066.69,0,0
283,CASH_OUT,99347.1,C1111320564,18191.0,0.0,C861832183,109818.72,209165.82,0,0
694,CASH_OUT,168192.0,C1343242497,0.0,0.0,C1257812616,640255.57,808447.56,0,0
300,CASH_IN,116445.56,C724946666,9954912.59,10071358.15,C1889715419,218677.95,102232.39,0,0
228,CASH_IN,461290.82,C501092780,23626842.53,24088133.35,C2010901634,1948747.59,1487456.76,0,0
375,CASH_OUT,311986.31,C783848748,0.0,0.0,C1343407155,12625343.91,12937330.22,0,0
396,CASH_IN,347476.58,C2041878708,4572081.37,4919557.96,C2134570494,1001199.72,653723.14,0,0
565,CASH_OUT,56430.68,C810270809,438412.45,381981.77,C404263703,155384.97,211815.65,0,0
396,CASH_IN,226768.6,C1604000511,1220170.22,1446938.82,C727827058,546180.55,319411.95,0,0
394,PAYMENT,18739.15,C468160887,0.0,0.0,M1445884142,0.0,0.0,0,0
300,CASH_OUT,87179.64,C1459676582,0.0,0.0,C1670595857,552033.97,639213.61,0,0
34,CASH_OUT,434338.93,C988281936,0.0,0.0,C979424752,582264.84,1016603.77,0,0
252,PAYMENT,7084.85,C1404785484,0.0,0.0,M1587217950,0.0,0.0,0,0
327,CASH_IN,157373.53,C1798539026,7975971.78,8133345.31,C1498570315,192562.36,35188.83,0,0
160,CASH_OUT,182153.61,C76160450,0.0,0.0,C1257980017,1950665.17,2132818.78,0,0
305,CASH_OUT,19969.05,C987106311,0.0,0.0,C1392812011,23156.82,43125.87,0,0
35,CASH_IN,192277.67,C1093098369,33798.0,226075.67,C66315714,1740259.05,1547981.39,0,0
305,CASH_OUT,170461.85,C336149649,0.0,0.0,C561397103,551323.36,721785.21,0,0
137,CASH_OUT,22672.59,C830496977,0.0,0.0,C1769113997,359125.06,381797.65,0,0
354,CASH_OUT,27397.76,C1250564192,75976.0,48578.24,C1490206398,232702.58,260100.33,0,0
237,CASH_OUT,168774.63,C528200252,266.0,0.0,C166830946,242140.5,410915.13,0,0
305,CASH_OUT,25141.99,C1255379673,134334.75,109192.75,C2087122175,219026.53,244168.53,0,0
183,CASH_IN,270315.02,C140203501,86310.0,356625.02,C290017042,112392.91,0.0,0,0
274,TRANSFER,655035.8,C1987424643,0.0,0.0,C686282710,5223842.84,5878878.64,0,0
304,PAYMENT,24580.45,C1684905608,5946.0,0.0,M106392824,0.0,0.0,0,0
382,CASH_OUT,127958.83,C307967063,831.0,0.0,C1986115638,513538.94,641497.77,0,0
184,CASH_IN,127875.83,C924273152,3885711.4,4013587.23,C46034591,604342.9,476467.07,0,0
41,CASH_IN,298447.71,C1917400090,2647133.6,2945581.31,C1791561308,1834114.85,1535667.14,0,0
307,TRANSFER,874676.57,C194144455,193670.0,0.0,C637307164,10181.26,884857.83,0,0
330,PAYMENT,8859.89,C503633023,198470.69,189610.8,M1338405284,0.0,0.0,0,0
353,CASH_OUT,75112.4,C290601260,3990.0,0.0,C1494986600,41251.48,116363.88,0,0
408,DEBIT,2834.64,C104035459,375423.0,372588.36,C1298908732,60694.26,63528.9,0,0
131,CASH_IN,323354.01,C739316692,23181385.92,23504739.93,C1013441041,396581.68,73227.67,0,0
179,CASH_IN,244399.63,C1719810021,2780725.79,3025125.42,C295499536,309665.07,65265.44,0,0
182,PAYMENT,2072.8,C1519708116,505185.07,503112.27,M578324311,0.0,0.0,0,0
372,CASH_IN,54037.36,C341405964,9440181.2,9494218.56,C432800992,167513.87,113476.51,0,0
13,TRANSFER,1088203.49,C222012533,0.0,0.0,C1621840836,6991602.92,8215304.53,0,0
225,CASH_IN,211466.23,C651312681,12963.0,224429.23,C1749380497,54201.06,0.0,0,0
180,PAYMENT,9348.4,C1691139116,0.0,0.0,M181545386,0.0,0.0,0,0
209,CASH_OUT,126713.71,C713880725,16654.4,0.0,C71068218,3167257.4,3293971.11,0,0
395,CASH_IN,140953.86,C224180143,13641076.46,13782030.32,C1959355851,4086436.13,3945482.27,0,0
305,PAYMENT,5790.84,C94578579,22240.51,16449.68,M462587482,0.0,0.0,0,0
135,CASH_OUT,50168.6,C1425524285,0.0,0.0,C694794800,142735.7,192904.3,0,0
12,CASH_OUT,168605.21,C1948294939,0.0,0.0,C970591815,1223944.89,950887.53,0,0
135,PAYMENT,2185.92,C273782363,30436.0,28250.08,M145544866,0.0,0.0,0,0
43,CASH_OUT,27807.16,C375135499,137975.0,110167.84,C529523098,0.0,27807.16,0,0
258,CASH_IN,150939.91,C2071782388,4067488.45,4218428.36,C183500331,268304.44,117364.53,0,0
256,TRANSFER,117940.7,C1455424212,206250.0,88309.3,C623869536,293333.21,411273.9,0,0
354,CASH_IN,118285.5,C2070438787,8733788.2,8852073.69,C1582418219,212400.19,94114.69,0,0
335,CASH_IN,87269.81,C1527193812,2049855.52,2137125.33,C281893622,2955834.61,2868564.8,0,0
397,CASH_OUT,244207.39,C1558444606,163.0,0.0,C2071458488,29857.79,274065.18,0,0
301,PAYMENT,2399.97,C1977525294,0.0,0.0,M1508134901,0.0,0.0,0,0
37,CASH_IN,195554.36,C928367242,4605357.18,4800911.54,C367913440,381150.56,185596.2,0,0
359,CASH_OUT,14260.63,C1417526041,0.0,0.0,C1049552338,60838.68,75099.32,0,0
262,PAYMENT,7184.96,C1090160975,1707.0,0.0,M1801714425,0.0,0.0,0,0
162,PAYMENT,34536.12,C1606815266,41822.0,7285.88,M1295468824,0.0,0.0,0,0
35,CASH_OUT,102218.59,C928229675,0.0,0.0,C1910010179,189096.98,291315.57,0,0
203,PAYMENT,25427.51,C1929201669,0.0,0.0,M126365359,0.0,0.0,0,0
40,TRANSFER,116925.42,C1843412614,0.0,0.0,C1620414810,392501.81,509427.23,0,0
395,CASH_IN,44045.94,C561257528,199327.0,243372.94,C826533505,534046.77,490000.84,0,0
331,CASH_OUT,269896.1,C43632697,11643.59,0.0,C762523611,3803081.44,4072977.54,0,0
347,PAYMENT,48809.91,C1958093584,23721.0,0.0,M559045374,0.0,0.0,0,0
15,CASH_OUT,188120.05,C485648361,260.0,0.0,C384929935,126333.9,314453.96,0,0
235,CASH_OUT,125230.59,C214064943,0.0,0.0,C1795035439,449265.34,574495.92,0,0
333,CASH_OUT,187629.85,C413394813,0.0,0.0,C202988954,609301.05,796930.9,0,0
279,CASH_IN,371166.95,C255448881,3016380.32,3387547.27,C1835350880,533263.75,162096.79,0,0
617,CASH_OUT,171817.99,C1262667974,0.0,0.0,C1327767957,318998.26,490816.25,0,0
208,PAYMENT,6503.39,C667872106,0.0,0.0,M1380136112,0.0,0.0,0,0
40,PAYMENT,4129.93,C1419294702,0.0,0.0,M1585464289,0.0,0.0,0,0
11,CASH_OUT,37716.31,C1303545788,17110.0,0.0,C516784382,0.0,37716.31,0,0
310,PAYMENT,34365.79,C1145001900,6681.36,0.0,M1705641252,0.0,0.0,0,0
131,PAYMENT,15771.13,C254051832,0.0,0.0,M1331699387,0.0,0.0,0,0
348,PAYMENT,25045.29,C982825395,19848.0,0.0,M1359425540,0.0,0.0,0,0
376,CASH_OUT,335716.96,C2113325790,90.0,0.0,C1298699212,0.0,335716.96,0,0
379,PAYMENT,14467.51,C999143611,55533.0,41065.49,M1562882324,0.0,0.0,0,0
137,PAYMENT,43248.85,C1094822306,68103.0,24854.15,M186105801,0.0,0.0,0,0
